originregion_id	originregion_name	destinationregion_id	destinationregion_name	origin_iso	origin_name	destination_iso	destination_name	regionflow_2008	regionflow_2010	regionflow_2012	regionflow_2014	countryflow_2008	countryflow_2010	countryflow_2012	countryflow_2014
4	DOĞU MARMARA	9	DOĞUKARADENİZ	16	Bilecik	34	Giresun	8800	10919	11864	11435	39	15	21	23
4	DOĞU MARMARA	9	DOĞUKARADENİZ	16	Bilecik	35	Gümüşhane	8800	10919	11864	11435	17	12	13	32
4	DOĞU MARMARA	11	ORTADOĞU ANADOLU	16	Bilecik	36	Hakkari	6224	6738	10004	6695	33	12	21	18
4	DOĞU MARMARA	6	AKDENİZ	16	Bilecik	37	Hatay	11401	12897	10861	13021	46	81	67	72
4	DOĞU MARMARA	10	KUZEYDOĞU ANADOLU	16	Bilecik	38	Iğdır	5327	6954	6247	8189	15	14	14	34
4	DOĞU MARMARA	6	AKDENİZ	16	Bilecik	39	Isparta	11401	12897	10861	13021	39	34	49	39
4	DOĞU MARMARA	1	İSTANBUL	16	Bilecik	40	İstanbul	24864	41555	39663	42818	1049	1274	1093	1719
4	DOĞU MARMARA	3	EGE	16	Bilecik	41	İzmir	17669	20720	23700	24371	209	260	212	219
4	DOĞU MARMARA	6	AKDENİZ	16	Bilecik	42	Kahramanmaraş	11401	12897	10861	13021	36	31	36	40
4	DOĞU MARMARA	8	BATI KARADENİZ	16	Bilecik	43	Karabük	11060	12502	13065	15396	14	24	38	40
4	DOĞU MARMARA	5	BATI ANADOLU	16	Bilecik	44	Karaman	14047	17865	17376	20360	10	2	9	15
4	DOĞU MARMARA	10	KUZEYDOĞU ANADOLU	16	Bilecik	45	Kars	5327	6954	6247	8189	34	47	30	29
4	DOĞU MARMARA	8	BATI KARADENİZ	16	Bilecik	46	Kastamonu	11060	12502	13065	15396	28	13	21	55
4	DOĞU MARMARA	7	ORTA ANADOLU	16	Bilecik	47	Kayseri	5281	6132	5923	6278	33	52	37	61
4	DOĞU MARMARA	12	GÜNEYDOĞU ANADOLU	16	Bilecik	48	Kilis	6385	8257	7866	7776	0	13	0	13
4	DOĞU MARMARA	7	ORTA ANADOLU	16	Bilecik	49	Kırıkkale	5281	6132	5923	6278	24	13	37	31
4	DOĞU MARMARA	2	BATI MARMARA	16	Bilecik	50	Kırklareli	10129	11233	12140	16076	16	39	14	51
4	DOĞU MARMARA	7	ORTA ANADOLU	16	Bilecik	51	Kırşehir	5281	6132	5923	6278	19	30	11	15
4	DOĞU MARMARA	4	DOĞU MARMARA	16	Bilecik	52	Kocaeli	35637	35907	35982	38959	356	303	292	434
4	DOĞU MARMARA	5	BATI ANADOLU	16	Bilecik	53	Konya	14047	17865	17376	20360	106	110	100	131
4	DOĞU MARMARA	3	EGE	16	Bilecik	54	Kütahya	17669	20720	23700	24371	307	289	328	321
4	DOĞU MARMARA	11	ORTADOĞU ANADOLU	16	Bilecik	55	Malatya	6224	6738	10004	6695	29	41	34	32
4	DOĞU MARMARA	3	EGE	16	Bilecik	56	Manisa	17669	20720	23700	24371	105	114	59	97
4	DOĞU MARMARA	12	GÜNEYDOĞU ANADOLU	16	Bilecik	57	Mardin	6385	8257	7866	7776	44	38	49	25
4	DOĞU MARMARA	6	AKDENİZ	16	Bilecik	58	Mersin	11401	12897	10861	13021	69	78	93	95
4	DOĞU MARMARA	3	EGE	16	Bilecik	59	Muğla	17669	20720	23700	24371	84	65	68	79
4	DOĞU MARMARA	11	ORTADOĞU ANADOLU	16	Bilecik	60	Muş	6224	6738	10004	6695	26	31	31	18
4	DOĞU MARMARA	7	ORTA ANADOLU	16	Bilecik	61	Nevşehir	5281	6132	5923	6278	18	11	22	8
4	DOĞU MARMARA	7	ORTA ANADOLU	16	Bilecik	62	Niğde	5281	6132	5923	6278	31	18	27	21
4	DOĞU MARMARA	9	DOĞUKARADENİZ	16	Bilecik	63	Ordu	8800	10919	11864	11435	42	31	34	36
4	DOĞU MARMARA	6	AKDENİZ	16	Bilecik	64	Osmaniye	11401	12897	10861	13021	37	36	47	37
4	DOĞU MARMARA	9	DOĞUKARADENİZ	16	Bilecik	65	Rize	8800	10919	11864	11435	16	28	18	27
4	DOĞU MARMARA	4	DOĞU MARMARA	16	Bilecik	66	Sakarya	35637	35907	35982	38959	312	354	383	440
4	DOĞU MARMARA	8	BATI KARADENİZ	16	Bilecik	67	Samsun	11060	12502	13065	15396	47	43	38	78
4	DOĞU MARMARA	12	GÜNEYDOĞU ANADOLU	16	Bilecik	68	Şanlıurfa	6385	8257	7866	7776	57	32	48	78
4	DOĞU MARMARA	12	GÜNEYDOĞU ANADOLU	16	Bilecik	69	Siirt	6385	8257	7866	7776	21	27	17	7
4	DOĞU MARMARA	8	BATI KARADENİZ	16	Bilecik	70	Sinop	11060	12502	13065	15396	45	29	24	18
4	DOĞU MARMARA	12	GÜNEYDOĞU ANADOLU	16	Bilecik	71	Şırnak	6385	8257	7866	7776	81	38	33	27
4	DOĞU MARMARA	7	ORTA ANADOLU	16	Bilecik	72	Sivas	5281	6132	5923	6278	36	33	25	43
4	DOĞU MARMARA	2	BATI MARMARA	16	Bilecik	73	Tekirdağ	10129	11233	12140	16076	87	61	39	88
4	DOĞU MARMARA	8	BATI KARADENİZ	16	Bilecik	74	Tokat	11060	12502	13065	15396	39	27	9	41
4	DOĞU MARMARA	9	DOĞUKARADENİZ	16	Bilecik	75	Trabzon	8800	10919	11864	11435	32	33	37	52
4	DOĞU MARMARA	11	ORTADOĞU ANADOLU	16	Bilecik	76	Tunceli	6224	6738	10004	6695	27	29	18	27
4	DOĞU MARMARA	3	EGE	16	Bilecik	77	Uşak	17669	20720	23700	24371	24	30	33	38
4	DOĞU MARMARA	11	ORTADOĞU ANADOLU	16	Bilecik	78	Van	6224	6738	10004	6695	72	97	168	67
4	DOĞU MARMARA	4	DOĞU MARMARA	16	Bilecik	79	Yalova	35637	35907	35982	38959	56	66	57	83
4	DOĞU MARMARA	7	ORTA ANADOLU	16	Bilecik	80	Yozgat	5281	6132	5923	6278	37	36	25	16
4	DOĞU MARMARA	8	BATI KARADENİZ	16	Bilecik	81	Zonguldak	11060	12502	13065	15396	40	59	56	67
11	ORTADOĞU ANADOLU	6	AKDENİZ	17	Bingöl	1	Adana	17293	16424	20945	19222	270	345	358	384
11	ORTADOĞU ANADOLU	12	GÜNEYDOĞU ANADOLU	17	Bingöl	2	Adıyaman	10858	12519	13972	17607	32	39	30	93
11	ORTADOĞU ANADOLU	3	EGE	17	Bingöl	3	Afyonkarahisar	14293	13566	14685	14848	69	58	38	59
11	ORTADOĞU ANADOLU	10	KUZEYDOĞU ANADOLU	17	Bingöl	4	Ağrı	3660	4442	5225	5614	10	19	52	59
11	ORTADOĞU ANADOLU	7	ORTA ANADOLU	17	Bingöl	5	Aksaray	4544	4606	5044	5187	30	14	30	31
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	17	Bingöl	6	Amasya	4078	3489	4019	4882	31	29	24	28
11	ORTADOĞU ANADOLU	5	BATI ANADOLU	17	Bingöl	7	Ankara	8994	12200	12322	13198	495	608	498	605
11	ORTADOĞU ANADOLU	6	AKDENİZ	17	Bingöl	8	Antalya	17293	16424	20945	19222	216	189	179	174
11	ORTADOĞU ANADOLU	10	KUZEYDOĞU ANADOLU	17	Bingöl	9	Ardahan	3660	4442	5225	5614	4	19	13	25
11	ORTADOĞU ANADOLU	9	DOĞUKARADENİZ	17	Bingöl	10	Artvin	2172	2157	2604	2861	16	6	13	20
11	ORTADOĞU ANADOLU	3	EGE	17	Bingöl	11	Aydın	14293	13566	14685	14848	93	79	79	82
11	ORTADOĞU ANADOLU	2	BATI MARMARA	17	Bingöl	12	Balıkesir	6058	4990	5749	6243	113	96	119	86
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	17	Bingöl	13	Bartın	4078	3489	4019	4882	37	10	6	19
11	ORTADOĞU ANADOLU	12	GÜNEYDOĞU ANADOLU	17	Bingöl	14	Batman	10858	12519	13972	17607	11	39	44	67
11	ORTADOĞU ANADOLU	10	KUZEYDOĞU ANADOLU	17	Bingöl	15	Bayburt	3660	4442	5225	5614	7	2	14	11
11	ORTADOĞU ANADOLU	4	DOĞU MARMARA	17	Bingöl	16	Bilecik	16200	12044	11645	13794	38	30	14	24
11	ORTADOĞU ANADOLU	11	ORTADOĞU ANADOLU	17	Bingöl	17	Bingöl	16944	16780	17238	22695	0	0	0	0
11	ORTADOĞU ANADOLU	11	ORTADOĞU ANADOLU	17	Bingöl	18	Bitlis	16944	16780	17238	22695	33	53	70	92
11	ORTADOĞU ANADOLU	4	DOĞU MARMARA	17	Bingöl	19	Bolu	16200	12044	11645	13794	37	29	36	29
11	ORTADOĞU ANADOLU	6	AKDENİZ	17	Bingöl	20	Burdur	17293	16424	20945	19222	29	24	25	28
11	ORTADOĞU ANADOLU	4	DOĞU MARMARA	17	Bingöl	21	Bursa	16200	12044	11645	13794	443	302	371	327
11	ORTADOĞU ANADOLU	2	BATI MARMARA	17	Bingöl	22	Çanakkale	6058	4990	5749	6243	55	58	59	53
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	17	Bingöl	23	Çankırı	4078	3489	4019	4882	35	14	32	6
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	17	Bingöl	24	Çorum	4078	3489	4019	4882	52	25	33	36
11	ORTADOĞU ANADOLU	3	EGE	17	Bingöl	25	Denizli	14293	13566	14685	14848	64	67	46	44
11	ORTADOĞU ANADOLU	12	GÜNEYDOĞU ANADOLU	17	Bingöl	26	Diyarbakır	10858	12519	13972	17607	827	864	807	1198
11	ORTADOĞU ANADOLU	4	DOĞU MARMARA	17	Bingöl	27	Düzce	16200	12044	11645	13794	45	33	27	32
11	ORTADOĞU ANADOLU	2	BATI MARMARA	17	Bingöl	28	Edirne	6058	4990	5749	6243	32	45	23	24
11	ORTADOĞU ANADOLU	11	ORTADOĞU ANADOLU	17	Bingöl	29	Elazığ	16944	16780	17238	22695	848	859	12	1197
11	ORTADOĞU ANADOLU	10	KUZEYDOĞU ANADOLU	17	Bingöl	30	Erzincan	3660	4442	5225	5614	79	69	113	97
11	ORTADOĞU ANADOLU	10	KUZEYDOĞU ANADOLU	17	Bingöl	31	Erzurum	3660	4442	5225	5614	86	117	149	168
11	ORTADOĞU ANADOLU	4	DOĞU MARMARA	17	Bingöl	32	Eskişehir	16200	12044	11645	13794	42	59	45	43
11	ORTADOĞU ANADOLU	12	GÜNEYDOĞU ANADOLU	17	Bingöl	33	Gaziantep	10858	12519	13972	17607	150	114	155	152
11	ORTADOĞU ANADOLU	9	DOĞUKARADENİZ	17	Bingöl	34	Giresun	2172	2157	2604	2861	34	17	39	53
11	ORTADOĞU ANADOLU	9	DOĞUKARADENİZ	17	Bingöl	35	Gümüşhane	2172	2157	2604	2861	16	16	29	35
11	ORTADOĞU ANADOLU	11	ORTADOĞU ANADOLU	17	Bingöl	36	Hakkari	16944	16780	17238	22695	5	13	10	43
11	ORTADOĞU ANADOLU	6	AKDENİZ	17	Bingöl	37	Hatay	17293	16424	20945	19222	129	104	90	123
11	ORTADOĞU ANADOLU	10	KUZEYDOĞU ANADOLU	17	Bingöl	38	Iğdır	3660	4442	5225	5614	2	8	8	57
11	ORTADOĞU ANADOLU	6	AKDENİZ	17	Bingöl	39	Isparta	17293	16424	20945	19222	59	36	40	35
11	ORTADOĞU ANADOLU	1	İSTANBUL	17	Bingöl	40	İstanbul	37031	35747	40671	36305	2947	2921	2982	3183
11	ORTADOĞU ANADOLU	3	EGE	17	Bingöl	41	İzmir	14293	13566	14685	14848	272	276	279	304
11	ORTADOĞU ANADOLU	6	AKDENİZ	17	Bingöl	42	Kahramanmaraş	17293	16424	20945	19222	68	73	122	138
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	17	Bingöl	43	Karabük	4078	3489	4019	4882	16	27	25	30
11	ORTADOĞU ANADOLU	5	BATI ANADOLU	17	Bingöl	44	Karaman	8994	12200	12322	13198	14	29	18	15
11	ORTADOĞU ANADOLU	10	KUZEYDOĞU ANADOLU	17	Bingöl	45	Kars	3660	4442	5225	5614	14	16	12	43
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	17	Bingöl	46	Kastamonu	4078	3489	4019	4882	28	25	39	38
11	ORTADOĞU ANADOLU	7	ORTA ANADOLU	17	Bingöl	47	Kayseri	4544	4606	5044	5187	69	108	105	130
11	ORTADOĞU ANADOLU	12	GÜNEYDOĞU ANADOLU	17	Bingöl	48	Kilis	10858	12519	13972	17607	14	17	12	12
11	ORTADOĞU ANADOLU	7	ORTA ANADOLU	17	Bingöl	49	Kırıkkale	4544	4606	5044	5187	38	29	45	26
11	ORTADOĞU ANADOLU	2	BATI MARMARA	17	Bingöl	50	Kırklareli	6058	4990	5749	6243	29	41	17	30
11	ORTADOĞU ANADOLU	7	ORTA ANADOLU	17	Bingöl	51	Kırşehir	4544	4606	5044	5187	22	26	35	21
11	ORTADOĞU ANADOLU	4	DOĞU MARMARA	17	Bingöl	52	Kocaeli	16200	12044	11645	13794	221	193	188	212
11	ORTADOĞU ANADOLU	5	BATI ANADOLU	17	Bingöl	53	Konya	8994	12200	12322	13198	150	136	147	174
11	ORTADOĞU ANADOLU	3	EGE	17	Bingöl	54	Kütahya	14293	13566	14685	14848	41	45	54	53
11	ORTADOĞU ANADOLU	11	ORTADOĞU ANADOLU	17	Bingöl	55	Malatya	16944	16780	17238	22695	280	369	381	559
11	ORTADOĞU ANADOLU	3	EGE	17	Bingöl	56	Manisa	14293	13566	14685	14848	152	124	114	80
11	ORTADOĞU ANADOLU	12	GÜNEYDOĞU ANADOLU	17	Bingöl	57	Mardin	10858	12519	13972	17607	23	71	61	88
11	ORTADOĞU ANADOLU	6	AKDENİZ	17	Bingöl	58	Mersin	17293	16424	20945	19222	216	255	256	194
11	ORTADOĞU ANADOLU	3	EGE	17	Bingöl	59	Muğla	14293	13566	14685	14848	75	57	96	105
11	ORTADOĞU ANADOLU	11	ORTADOĞU ANADOLU	17	Bingöl	60	Muş	16944	16780	17238	22695	132	161	176	263
11	ORTADOĞU ANADOLU	7	ORTA ANADOLU	17	Bingöl	61	Nevşehir	4544	4606	5044	5187	60	43	33	30
11	ORTADOĞU ANADOLU	7	ORTA ANADOLU	17	Bingöl	62	Niğde	4544	4606	5044	5187	34	36	17	14
11	ORTADOĞU ANADOLU	9	DOĞUKARADENİZ	17	Bingöl	63	Ordu	2172	2157	2604	2861	42	31	43	35
11	ORTADOĞU ANADOLU	6	AKDENİZ	17	Bingöl	64	Osmaniye	17293	16424	20945	19222	74	66	116	85
11	ORTADOĞU ANADOLU	9	DOĞUKARADENİZ	17	Bingöl	65	Rize	2172	2157	2604	2861	18	10	37	32
11	ORTADOĞU ANADOLU	4	DOĞU MARMARA	17	Bingöl	66	Sakarya	16200	12044	11645	13794	37	70	42	72
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	17	Bingöl	67	Samsun	4078	3489	4019	4882	68	47	75	88
11	ORTADOĞU ANADOLU	12	GÜNEYDOĞU ANADOLU	17	Bingöl	68	Şanlıurfa	10858	12519	13972	17607	49	147	126	420
11	ORTADOĞU ANADOLU	12	GÜNEYDOĞU ANADOLU	17	Bingöl	69	Siirt	10858	12519	13972	17607	11	13	24	38
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	17	Bingöl	70	Sinop	4078	3489	4019	4882	19	18	27	32
11	ORTADOĞU ANADOLU	12	GÜNEYDOĞU ANADOLU	17	Bingöl	71	Şırnak	10858	12519	13972	17607	21	49	19	48
11	ORTADOĞU ANADOLU	7	ORTA ANADOLU	17	Bingöl	72	Sivas	4544	4606	5044	5187	17	39	46	71
11	ORTADOĞU ANADOLU	2	BATI MARMARA	17	Bingöl	73	Tekirdağ	6058	4990	5749	6243	60	41	42	66
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	17	Bingöl	74	Tokat	4078	3489	4019	4882	31	42	41	83
11	ORTADOĞU ANADOLU	9	DOĞUKARADENİZ	17	Bingöl	75	Trabzon	2172	2157	2604	2861	40	45	41	50
11	ORTADOĞU ANADOLU	11	ORTADOĞU ANADOLU	17	Bingöl	76	Tunceli	16944	16780	17238	22695	20	63	48	65
11	ORTADOĞU ANADOLU	3	EGE	17	Bingöl	77	Uşak	14293	13566	14685	14848	42	17	4	9
11	ORTADOĞU ANADOLU	11	ORTADOĞU ANADOLU	17	Bingöl	78	Van	16944	16780	17238	22695	41	73	154	152
11	ORTADOĞU ANADOLU	4	DOĞU MARMARA	17	Bingöl	79	Yalova	16200	12044	11645	13794	55	28	59	54
11	ORTADOĞU ANADOLU	7	ORTA ANADOLU	17	Bingöl	80	Yozgat	4544	4606	5044	5187	34	23	46	34
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	17	Bingöl	81	Zonguldak	4078	3489	4019	4882	24	40	23	37
11	ORTADOĞU ANADOLU	6	AKDENİZ	18	Bitlis	1	Adana	17293	16424	20945	19222	706	520	780	416
11	ORTADOĞU ANADOLU	12	GÜNEYDOĞU ANADOLU	18	Bitlis	2	Adıyaman	10858	12519	13972	17607	67	108	75	97
11	ORTADOĞU ANADOLU	3	EGE	18	Bitlis	3	Afyonkarahisar	14293	13566	14685	14848	62	53	73	83
11	ORTADOĞU ANADOLU	10	KUZEYDOĞU ANADOLU	18	Bitlis	4	Ağrı	3660	4442	5225	5614	389	165	174	182
11	ORTADOĞU ANADOLU	7	ORTA ANADOLU	18	Bitlis	5	Aksaray	4544	4606	5044	5187	77	45	31	41
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	18	Bitlis	6	Amasya	4078	3489	4019	4882	50	40	33	46
11	ORTADOĞU ANADOLU	5	BATI ANADOLU	18	Bitlis	7	Ankara	8994	12200	12322	13198	1312	993	968	1431
11	ORTADOĞU ANADOLU	6	AKDENİZ	18	Bitlis	8	Antalya	17293	16424	20945	19222	478	247	306	375
11	ORTADOĞU ANADOLU	10	KUZEYDOĞU ANADOLU	18	Bitlis	9	Ardahan	3660	4442	5225	5614	6	5	11	19
11	ORTADOĞU ANADOLU	9	DOĞUKARADENİZ	18	Bitlis	10	Artvin	2172	2157	2604	2861	19	9	9	16
11	ORTADOĞU ANADOLU	3	EGE	18	Bitlis	11	Aydın	14293	13566	14685	14848	509	297	292	311
11	ORTADOĞU ANADOLU	2	BATI MARMARA	18	Bitlis	12	Balıkesir	6058	4990	5749	6243	267	141	115	156
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	18	Bitlis	13	Bartın	4078	3489	4019	4882	21	7	13	15
11	ORTADOĞU ANADOLU	12	GÜNEYDOĞU ANADOLU	18	Bitlis	14	Batman	10858	12519	13972	17607	209	217	219	366
11	ORTADOĞU ANADOLU	10	KUZEYDOĞU ANADOLU	18	Bitlis	15	Bayburt	3660	4442	5225	5614	13	7	11	13
11	ORTADOĞU ANADOLU	4	DOĞU MARMARA	18	Bitlis	16	Bilecik	16200	12044	11645	13794	52	32	55	42
11	ORTADOĞU ANADOLU	11	ORTADOĞU ANADOLU	18	Bitlis	17	Bingöl	16944	16780	17238	22695	34	63	67	42
11	ORTADOĞU ANADOLU	11	ORTADOĞU ANADOLU	18	Bitlis	18	Bitlis	16944	16780	17238	22695	0	0	0	0
11	ORTADOĞU ANADOLU	4	DOĞU MARMARA	18	Bitlis	19	Bolu	16200	12044	11645	13794	31	33	52	52
11	ORTADOĞU ANADOLU	6	AKDENİZ	18	Bitlis	20	Burdur	17293	16424	20945	19222	73	21	64	39
11	ORTADOĞU ANADOLU	4	DOĞU MARMARA	18	Bitlis	21	Bursa	16200	12044	11645	13794	1076	611	857	837
11	ORTADOĞU ANADOLU	2	BATI MARMARA	18	Bitlis	22	Çanakkale	6058	4990	5749	6243	109	96	66	58
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	18	Bitlis	23	Çankırı	4078	3489	4019	4882	38	24	25	23
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	18	Bitlis	24	Çorum	4078	3489	4019	4882	83	28	68	30
11	ORTADOĞU ANADOLU	3	EGE	18	Bitlis	25	Denizli	14293	13566	14685	14848	104	68	106	75
11	ORTADOĞU ANADOLU	12	GÜNEYDOĞU ANADOLU	18	Bitlis	26	Diyarbakır	10858	12519	13972	17607	336	312	218	392
11	ORTADOĞU ANADOLU	4	DOĞU MARMARA	18	Bitlis	27	Düzce	16200	12044	11645	13794	30	45	28	44
11	ORTADOĞU ANADOLU	2	BATI MARMARA	18	Bitlis	28	Edirne	6058	4990	5749	6243	56	59	40	58
11	ORTADOĞU ANADOLU	11	ORTADOĞU ANADOLU	18	Bitlis	29	Elazığ	16944	16780	17238	22695	68	94	117	157
11	ORTADOĞU ANADOLU	10	KUZEYDOĞU ANADOLU	18	Bitlis	30	Erzincan	3660	4442	5225	5614	32	40	41	55
11	ORTADOĞU ANADOLU	10	KUZEYDOĞU ANADOLU	18	Bitlis	31	Erzurum	3660	4442	5225	5614	69	70	76	122
11	ORTADOĞU ANADOLU	4	DOĞU MARMARA	18	Bitlis	32	Eskişehir	16200	12044	11645	13794	66	56	85	78
11	ORTADOĞU ANADOLU	12	GÜNEYDOĞU ANADOLU	18	Bitlis	33	Gaziantep	10858	12519	13972	17607	210	174	224	218
11	ORTADOĞU ANADOLU	9	DOĞUKARADENİZ	18	Bitlis	34	Giresun	2172	2157	2604	2861	49	24	34	34
11	ORTADOĞU ANADOLU	9	DOĞUKARADENİZ	18	Bitlis	35	Gümüşhane	2172	2157	2604	2861	13	29	21	28
11	ORTADOĞU ANADOLU	11	ORTADOĞU ANADOLU	18	Bitlis	36	Hakkari	16944	16780	17238	22695	50	39	40	29
11	ORTADOĞU ANADOLU	6	AKDENİZ	18	Bitlis	37	Hatay	17293	16424	20945	19222	250	175	158	160
11	ORTADOĞU ANADOLU	10	KUZEYDOĞU ANADOLU	18	Bitlis	38	Iğdır	3660	4442	5225	5614	25	47	38	29
11	ORTADOĞU ANADOLU	6	AKDENİZ	18	Bitlis	39	Isparta	17293	16424	20945	19222	76	69	65	72
11	ORTADOĞU ANADOLU	1	İSTANBUL	18	Bitlis	40	İstanbul	37031	35747	40671	36305	5309	4591	5044	5109
11	ORTADOĞU ANADOLU	3	EGE	18	Bitlis	41	İzmir	14293	13566	14685	14848	1487	660	712	692
11	ORTADOĞU ANADOLU	6	AKDENİZ	18	Bitlis	42	Kahramanmaraş	17293	16424	20945	19222	204	121	117	134
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	18	Bitlis	43	Karabük	4078	3489	4019	4882	26	17	21	35
11	ORTADOĞU ANADOLU	5	BATI ANADOLU	18	Bitlis	44	Karaman	8994	12200	12322	13198	35	21	49	21
11	ORTADOĞU ANADOLU	10	KUZEYDOĞU ANADOLU	18	Bitlis	45	Kars	3660	4442	5225	5614	99	27	27	56
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	18	Bitlis	46	Kastamonu	4078	3489	4019	4882	56	31	37	58
11	ORTADOĞU ANADOLU	7	ORTA ANADOLU	18	Bitlis	47	Kayseri	4544	4606	5044	5187	134	92	100	90
11	ORTADOĞU ANADOLU	12	GÜNEYDOĞU ANADOLU	18	Bitlis	48	Kilis	10858	12519	13972	17607	12	12	19	20
11	ORTADOĞU ANADOLU	7	ORTA ANADOLU	18	Bitlis	49	Kırıkkale	4544	4606	5044	5187	41	20	27	37
11	ORTADOĞU ANADOLU	2	BATI MARMARA	18	Bitlis	50	Kırklareli	6058	4990	5749	6243	47	42	48	27
11	ORTADOĞU ANADOLU	7	ORTA ANADOLU	18	Bitlis	51	Kırşehir	4544	4606	5044	5187	43	19	40	51
11	ORTADOĞU ANADOLU	4	DOĞU MARMARA	18	Bitlis	52	Kocaeli	16200	12044	11645	13794	347	245	241	270
11	ORTADOĞU ANADOLU	5	BATI ANADOLU	18	Bitlis	53	Konya	8994	12200	12322	13198	250	160	236	191
11	ORTADOĞU ANADOLU	3	EGE	18	Bitlis	54	Kütahya	14293	13566	14685	14848	45	48	53	62
11	ORTADOĞU ANADOLU	11	ORTADOĞU ANADOLU	18	Bitlis	55	Malatya	16944	16780	17238	22695	121	132	96	177
11	ORTADOĞU ANADOLU	3	EGE	18	Bitlis	56	Manisa	14293	13566	14685	14848	611	323	349	385
11	ORTADOĞU ANADOLU	12	GÜNEYDOĞU ANADOLU	18	Bitlis	57	Mardin	10858	12519	13972	17607	93	49	44	55
11	ORTADOĞU ANADOLU	6	AKDENİZ	18	Bitlis	58	Mersin	17293	16424	20945	19222	803	1048	1015	819
11	ORTADOĞU ANADOLU	3	EGE	18	Bitlis	59	Muğla	14293	13566	14685	14848	137	95	118	110
11	ORTADOĞU ANADOLU	11	ORTADOĞU ANADOLU	18	Bitlis	60	Muş	16944	16780	17238	22695	595	459	408	570
11	ORTADOĞU ANADOLU	7	ORTA ANADOLU	18	Bitlis	61	Nevşehir	4544	4606	5044	5187	66	28	46	30
11	ORTADOĞU ANADOLU	7	ORTA ANADOLU	18	Bitlis	62	Niğde	4544	4606	5044	5187	93	53	43	36
11	ORTADOĞU ANADOLU	9	DOĞUKARADENİZ	18	Bitlis	63	Ordu	2172	2157	2604	2861	66	19	45	34
11	ORTADOĞU ANADOLU	6	AKDENİZ	18	Bitlis	64	Osmaniye	17293	16424	20945	19222	192	76	152	74
11	ORTADOĞU ANADOLU	9	DOĞUKARADENİZ	18	Bitlis	65	Rize	2172	2157	2604	2861	11	10	24	34
11	ORTADOĞU ANADOLU	4	DOĞU MARMARA	18	Bitlis	66	Sakarya	16200	12044	11645	13794	100	99	101	84
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	18	Bitlis	67	Samsun	4078	3489	4019	4882	66	81	90	68
11	ORTADOĞU ANADOLU	12	GÜNEYDOĞU ANADOLU	18	Bitlis	68	Şanlıurfa	10858	12519	13972	17607	94	107	106	110
11	ORTADOĞU ANADOLU	12	GÜNEYDOĞU ANADOLU	18	Bitlis	69	Siirt	10858	12519	13972	17607	367	221	329	298
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	18	Bitlis	70	Sinop	4078	3489	4019	4882	13	13	18	14
11	ORTADOĞU ANADOLU	12	GÜNEYDOĞU ANADOLU	18	Bitlis	71	Şırnak	10858	12519	13972	17607	101	36	69	57
11	ORTADOĞU ANADOLU	7	ORTA ANADOLU	18	Bitlis	72	Sivas	4544	4606	5044	5187	39	43	38	46
11	ORTADOĞU ANADOLU	2	BATI MARMARA	18	Bitlis	73	Tekirdağ	6058	4990	5749	6243	269	132	211	146
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	18	Bitlis	74	Tokat	4078	3489	4019	4882	71	56	64	55
11	ORTADOĞU ANADOLU	9	DOĞUKARADENİZ	18	Bitlis	75	Trabzon	2172	2157	2604	2861	56	38	47	51
11	ORTADOĞU ANADOLU	11	ORTADOĞU ANADOLU	18	Bitlis	76	Tunceli	16944	16780	17238	22695	33	7	16	31
11	ORTADOĞU ANADOLU	3	EGE	18	Bitlis	77	Uşak	14293	13566	14685	14848	25	51	26	29
11	ORTADOĞU ANADOLU	11	ORTADOĞU ANADOLU	18	Bitlis	78	Van	16944	16780	17238	22695	1438	888	820	848
11	ORTADOĞU ANADOLU	4	DOĞU MARMARA	18	Bitlis	79	Yalova	16200	12044	11645	13794	175	48	105	109
11	ORTADOĞU ANADOLU	7	ORTA ANADOLU	18	Bitlis	80	Yozgat	4544	4606	5044	5187	39	36	51	60
11	ORTADOĞU ANADOLU	8	BATI KARADENİZ	18	Bitlis	81	Zonguldak	4078	3489	4019	4882	33	30	29	46
4	DOĞU MARMARA	6	AKDENİZ	19	Bolu	1	Adana	11401	12897	10861	13021	129	107	96	115
