originregion_id,originregion_name,destinationregion_id,destinationregion_name,origin_iso,origin_name,destination_iso,destination_name,regionflow_2008,regionflow_2010,regionflow_2012,regionflow_2014,countryflow_2008,countryflow_2010,countryflow_2012,countryflow_2014
6,AKDEN?Z,6,AKDEN?Z,1,Adana,1,Adana,0,0,0,0,0,0,0,0
6,AKDEN?Z,12,GUNEYDO?UANADOLU,1,Adana,2,Ad?yaman,0,0,0,0,0,0,0,0
6,AKDEN?Z,3,EGE,1,Adana,3,Afyonkarahisar,177,0,5130,4242,16,0,202,9
6,AKDEN?Z,10,KUZEYDO?UANADOLU,1,Adana,4,A?r?,0,0,0,0,0,0,17,32
6,AKDEN?Z,7,ORTAANADOLU,1,Adana,5,Aksaray,1169,714,811,0,269,33,218,58
6,AKDEN?Z,8,BATIKARADEN?Z,1,Adana,6,Amasya,0,0,0,0,30,0,22,46
6,AKDEN?Z,5,BATIANADOLU,1,Adana,7,Ankara,0,0,10134,9235,403,920,1493,1337
6,AKDEN?Z,6,AKDEN?Z,1,Adana,8,Antalya,0,0,0,0,1438,1169,1316,1377
6,AKDEN?Z,10,KUZEYDO?UANADOLU,1,Adana,9,Ardahan,0,0,0,0,7,10,23,22
6,AKDEN?Z,9,DO?UKARADEN?Z,1,Adana,10,Artvin,0,0,1175,872,13,11,5,0
6,AKDEN?Z,3,EGE,1,Adana,11,Ayd?n,177,0,5130,4242,320,1,178,113
6,AKDEN?Z,2,BATIMARMARA,1,Adana,12,Bal?kesir,331,269,1256,997,63,37,27,142
6,AKDEN?Z,8,BATIKARADEN?Z,1,Adana,13,Bart?n,0,0,0,0,29,0,29,0
6,AKDEN?Z,12,GUNEYDO?UANADOLU,1,Adana,14,Batman,0,0,0,0,0,141,0,0
6,AKDEN?Z,10,KUZEYDO?UANADOLU,1,Adana,15,Bayburt,0,0,0,0,16,38,59,12
6,AKDEN?Z,4,DO?UMARMARA,1,Adana,16,Bilecik,2666,297,4205,2156,42,12,108,10
6,AKDEN?Z,11,ORTADO?UANADOLU,1,Adana,17,Bingöl,0,0,0,0,151,0,0,0
6,AKDEN?Z,11,ORTADO?UANADOLU,1,Adana,18,Bitlis,0,0,0,0,0,0,0,0
6,AKDEN?Z,4,DO?UMARMARA,1,Adana,19,Bolu,2666,297,4205,2156,0,0,55,57
6,AKDEN?Z,6,AKDEN?Z,1,Adana,20,Burdur,0,0,0,0,4,29,115,0
6,AKDEN?Z,4,DO?UMARMARA,1,Adana,21,Bursa,2666,297,4205,2156,312,213,414,413
6,AKDEN?Z,2,BATIMARMARA,1,Adana,22,Çanakkale,331,269,1256,997,71,52,130,70
6,AKDEN?Z,8,BATIKARADEN?Z,1,Adana,23,Çank?r?,0,0,0,0,34,34,24,0
6,AKDEN?Z,8,BATIKARADEN?Z,1,Adana,24,Çorum,0,0,0,0,31,0,5,22
6,AKDEN?Z,3,EGE,1,Adana,25,Denizli,177,0,5130,4242,83,0,106,111
6,AKDEN?Z,12,GUNEYDO?UANADOLU,1,Adana,26,Diyarbak?r,0,0,0,0,0,0,0,0
6,AKDEN?Z,4,DO?UMARMARA,1,Adana,27,Düzce,2666,297,4205,2156,41,11,0,18
6,AKDEN?Z,2,BATIMARMARA,1,Adana,28,Edirne,331,269,1256,997,0,0,13,20
6,AKDEN?Z,11,ORTADO?UANADOLU,1,Adana,29,Elaz??,0,0,0,0,150,0,192,76
6,AKDEN?Z,10,KUZEYDO?UANADOLU,1,Adana,30,Erzincan,0,0,0,0,43,78,174,11
6,AKDEN?Z,10,KUZEYDO?UANADOLU,1,Adana,31,Erzurum,0,0,0,0,0,0,140,0
6,AKDEN?Z,4,DO?UMARMARA,1,Adana,32,Eski?ehir,2666,297,4205,2156,166,71,235,86
6,AKDEN?Z,12,GUNEYDO?UANADOLU,1,Adana,33,Gaziantep,0,0,0,0,533,1819,2249,696
6,AKDEN?Z,9,DO?UKARADEN?Z,1,Adana,34,Giresun,0,0,1175,872,0,15,111,14
6,AKDEN?Z,9,DO?UKARADEN?Z,1,Adana,35,Gümü?hane,0,0,1175,872,0,54,141,84
6,AKDEN?Z,11,ORTADO?UANADOLU,1,Adana,36,Hakkari,0,0,0,0,89,0,0,0
6,AKDEN?Z,6,AKDEN?Z,1,Adana,37,Hatay,0,0,0,0,234,0,86,2452
6,AKDEN?Z,10,KUZEYDO?UANADOLU,1,Adana,38,I?d?r,0,0,0,0,0,0,0,0
6,AKDEN?Z,6,AKDEN?Z,1,Adana,39,Isparta,0,0,0,0,41,0,231,2
6,AKDEN?Z,1,?STANBUL,1,Adana,40,?stanbul,4854,8378,13745,11497,6380,3507,3845,7245
6,AKDEN?Z,3,EGE,1,Adana,41,?zmir,177,0,5130,4242,562,468,871,795
6,AKDEN?Z,6,AKDEN?Z,1,Adana,42,Kahramanmara?,0,0,0,0,0,0,0,235
6,AKDEN?Z,8,BATIKARADEN?Z,1,Adana,43,Karabük,0,0,0,0,22,22,126,0
6,AKDEN?Z,5,BATIANADOLU,1,Adana,44,Karaman,0,0,10134,9235,73,0,152,32
6,AKDEN?Z,10,KUZEYDO?UANADOLU,1,Adana,45,Kars,0,0,0,0,0,0,41,51
6,AKDEN?Z,8,BATIKARADEN?Z,1,Adana,46,Kastamonu,0,0,0,0,23,10,59,26
6,AKDEN?Z,7,ORTAANADOLU,1,Adana,47,Kayseri,1169,714,811,0,1425,790,623,716
6,AKDEN?Z,12,GUNEYDO?UANADOLU,1,Adana,48,Kilis,0,0,0,0,0,44,52,0
6,AKDEN?Z,7,ORTAANADOLU,1,Adana,49,K?r?kkale,1169,714,811,0,0,9,61,19
6,AKDEN?Z,2,BATIMARMARA,1,Adana,50,K?rklareli,331,269,1256,997,5,35,0,0
6,AKDEN?Z,7,ORTAANADOLU,1,Adana,51,K?r?ehir,1169,714,811,0,11,0,122,69
6,AKDEN?Z,4,DO?UMARMARA,1,Adana,52,Kocaeli,2666,297,4205,2156,253,250,301,409
6,AKDEN?Z,5,BATIANADOLU,1,Adana,53,Konya,0,0,10134,9235,593,0,567,364
6,AKDEN?Z,3,EGE,1,Adana,54,Kütahya,177,0,5130,4242,0,38,124,42
6,AKDEN?Z,11,ORTADO?UANADOLU,1,Adana,55,Malatya,0,0,0,0,184,752,300,70
6,AKDEN?Z,3,EGE,1,Adana,56,Manisa,177,0,5130,4242,39,0,138,70
6,AKDEN?Z,12,GUNEYDO?UANADOLU,1,Adana,57,Mardin,0,0,0,0,0,0,0,0
6,AKDEN?Z,6,AKDEN?Z,1,Adana,58,Mersin,0,0,0,0,413,5073,0,1623
6,AKDEN?Z,3,EGE,1,Adana,59,Mu?la,177,0,5130,4242,341,155,461,340
6,AKDEN?Z,11,ORTADO?UANADOLU,1,Adana,60,Mu?,0,0,0,0,0,0,0,0
6,AKDEN?Z,7,ORTAANADOLU,1,Adana,61,Nev?ehir,1169,714,811,0,39,0,173,44
6,AKDEN?Z,7,ORTAANADOLU,1,Adana,62,Ni?de,1169,714,811,0,1484,0,0,0
6,AKDEN?Z,9,DO?UKARADEN?Z,1,Adana,63,Ordu,0,0,1175,872,21,0,75,56
6,AKDEN?Z,6,AKDEN?Z,1,Adana,64,Osmaniye,0,0,0,0,310,253,177,419
6,AKDEN?Z,9,DO?UKARADEN?Z,1,Adana,65,Rize,0,0,1175,872,0,18,62,27
6,AKDEN?Z,4,DO?UMARMARA,1,Adana,66,Sakarya,2666,297,4205,2156,121,22,65,120
6,AKDEN?Z,8,BATIKARADEN?Z,1,Adana,67,Samsun,0,0,0,0,17,6,57,0
6,AKDEN?Z,12,GUNEYDO?UANADOLU,1,Adana,68,?anl?urfa,0,0,0,0,0,2024,1950,0
6,AKDEN?Z,12,GUNEYDO?UANADOLU,1,Adana,69,Siirt,0,0,0,0,79,0,0,0
6,AKDEN?Z,8,BATIKARADEN?Z,1,Adana,70,Sinop,0,0,0,0,3,9,38,0
6,AKDEN?Z,12,GUNEYDO?UANADOLU,1,Adana,71,??rnak,0,0,0,0,0,54,12,134
6,AKDEN?Z,7,ORTAANADOLU,1,Adana,72,Sivas,1169,714,811,0,0,0,38,86
6,AKDEN?Z,2,BATIMARMARA,1,Adana,73,Tekirda?,331,269,1256,997,149,117,232,161
6,AKDEN?Z,8,BATIKARADEN?Z,1,Adana,74,Tokat,0,0,0,0,0,0,6,28
6,AKDEN?Z,9,DO?UKARADEN?Z,1,Adana,75,Trabzon,0,0,1175,872,0,12,121,15
6,AKDEN?Z,11,ORTADO?UANADOLU,1,Adana,76,Tunceli,0,0,0,0,45,69,0,65
6,AKDEN?Z,3,EGE,1,Adana,77,U?ak,177,0,5130,4242,0,0,52,36
6,AKDEN?Z,11,ORTADO?UANADOLU,1,Adana,78,Van,0,0,0,0,0,0,429,0
6,AKDEN?Z,4,DO?UMARMARA,1,Adana,79,Yalova,2666,297,4205,2156,97,0,23,104
6,AKDEN?Z,7,ORTAANADOLU,1,Adana,80,Yozgat,1169,714,811,0,64,34,63,36
6,AKDEN?Z,8,BATIKARADEN?Z,1,Adana,81,Zonguldak,0,0,0,0,23,24,0,7
12,GUNEYDO?UANADOLU,6,AKDEN?Z,2,Ad?yaman,1,Adana,11674,538,9563,14043,4,221,259,196
12,GUNEYDO?UANADOLU,12,GUNEYDO?UANADOLU,2,Ad?yaman,2,Ad?yaman,0,0,0,0,0,0,0,0
12,GUNEYDO?UANADOLU,3,EGE,2,Ad?yaman,3,Afyonkarahisar,13699,180,8619,3939,0,0,45,12
12,GUNEYDO?UANADOLU,10,KUZEYDO?UANADOLU,2,Ad?yaman,4,A?r?,0,0,1499,0,0,36,34,3
12,GUNEYDO?UANADOLU,7,ORTAANADOLU,2,Ad?yaman,5,Aksaray,886,733,2352,1899,65,12,21,16
12,GUNEYDO?UANADOLU,8,BATIKARADEN?Z,2,Ad?yaman,6,Amasya,752,167,1274,1056,38,35,14,14
12,GUNEYDO?UANADOLU,5,BATIANADOLU,2,Ad?yaman,7,Ankara,3414,3393,2913,5800,275,205,319,518
12,GUNEYDO?UANADOLU,6,AKDEN?Z,2,Ad?yaman,8,Antalya,11674,538,9563,14043,733,350,311,481
12,GUNEYDO?UANADOLU,10,KUZEYDO?UANADOLU,2,Ad?yaman,9,Ardahan,0,0,1499,0,0,0,0,1
12,GUNEYDO?UANADOLU,9,DO?UKARADEN?Z,2,Ad?yaman,10,Artvin,413,0,895,711,8,14,10,0
12,GUNEYDO?UANADOLU,3,EGE,2,Ad?yaman,11,Ayd?n,13699,180,8619,3939,132,18,32,33
12,GUNEYDO?UANADOLU,2,BATIMARMARA,2,Ad?yaman,12,Bal?kesir,1840,1257,1808,1426,40,5,58,9
12,GUNEYDO?UANADOLU,8,BATIKARADEN?Z,2,Ad?yaman,13,Bart?n,752,167,1274,1056,6,0,0,7
12,GUNEYDO?UANADOLU,12,GUNEYDO?UANADOLU,2,Ad?yaman,14,Batman,0,0,0,0,0,28,20,33
12,GUNEYDO?UANADOLU,10,KUZEYDO?UANADOLU,2,Ad?yaman,15,Bayburt,0,0,1499,0,8,4,17,22
12,GUNEYDO?UANADOLU,4,DO?UMARMARA,2,Ad?yaman,16,Bilecik,7023,2996,4086,5708,6,6,6,22
12,GUNEYDO?UANADOLU,11,ORTADO?UANADOLU,2,Ad?yaman,17,Bingöl,452,1104,5462,1734,0,10,34,11
12,GUNEYDO?UANADOLU,11,ORTADO?UANADOLU,2,Ad?yaman,18,Bitlis,452,1104,5462,1734,0,0,7,0
12,GUNEYDO?UANADOLU,4,DO?UMARMARA,2,Ad?yaman,19,Bolu,7023,2996,4086,5708,3,18,12,14
12,GUNEYDO?UANADOLU,6,AKDEN?Z,2,Ad?yaman,20,Burdur,11674,538,9563,14043,18,5,0,7
12,GUNEYDO?UANADOLU,4,DO?UMARMARA,2,Ad?yaman,21,Bursa,7023,2996,4086,5708,177,75,150,103
12,GUNEYDO?UANADOLU,2,BATIMARMARA,2,Ad?yaman,22,Çanakkale,1840,1257,1808,1426,19,30,14,28
12,GUNEYDO?UANADOLU,8,BATIKARADEN?Z,2,Ad?yaman,23,Çank?r?,752,167,1274,1056,28,9,0,36
12,GUNEYDO?UANADOLU,8,BATIKARADEN?Z,2,Ad?yaman,24,Çorum,752,167,1274,1056,68,20,24,10
12,GUNEYDO?UANADOLU,3,EGE,2,Ad?yaman,25,Denizli,13699,180,8619,3939,42,19,32,22
12,GUNEYDO?UANADOLU,12,GUNEYDO?UANADOLU,2,Ad?yaman,26,Diyarbak?r,0,0,0,0,36,0,0,31
12,GUNEYDO?UANADOLU,4,DO?UMARMARA,2,Ad?yaman,27,Düzce,7023,2996,4086,5708,11,0,14,31
12,GUNEYDO?UANADOLU,2,BATIMARMARA,2,Ad?yaman,28,Edirne,1840,1257,1808,1426,0,0,2,13
12,GUNEYDO?UANADOLU,11,ORTADO?UANADOLU,2,Ad?yaman,29,Elaz??,452,1104,5462,1734,90,0,39,76
12,GUNEYDO?UANADOLU,10,KUZEYDO?UANADOLU,2,Ad?yaman,30,Erzincan,0,0,1499,0,0,71,86,63
12,GUNEYDO?UANADOLU,10,KUZEYDO?UANADOLU,2,Ad?yaman,31,Erzurum,0,0,1499,0,0,0,9,0
12,GUNEYDO?UANADOLU,4,DO?UMARMARA,2,Ad?yaman,32,Eski?ehir,7023,2996,4086,5708,86,48,58,40
12,GUNEYDO?UANADOLU,12,GUNEYDO?UANADOLU,2,Ad?yaman,33,Gaziantep,0,0,0,0,1415,933,0,1190
12,GUNEYDO?UANADOLU,9,DO?UKARADEN?Z,2,Ad?yaman,34,Giresun,413,0,895,711,19,12,40,18
12,GUNEYDO?UANADOLU,9,DO?UKARADEN?Z,2,Ad?yaman,35,Gümü?hane,413,0,895,711,0,10,39,109
12,GUNEYDO?UANADOLU,11,ORTADO?UANADOLU,2,Ad?yaman,36,Hakkari,452,1104,5462,1734,0,9,0,0
12,GUNEYDO?UANADOLU,6,AKDEN?Z,2,Ad?yaman,37,Hatay,11674,538,9563,14043,248,0,28,56
12,GUNEYDO?UANADOLU,10,KUZEYDO?UANADOLU,2,Ad?yaman,38,I?d?r,0,0,1499,0,0,9,15,0
12,GUNEYDO?UANADOLU,6,AKDEN?Z,2,Ad?yaman,39,Isparta,11674,538,9563,14043,20,12,31,9
12,GUNEYDO?UANADOLU,1,?STANBUL,2,Ad?yaman,40,?stanbul,23831,19520,19226,6617,2705,2235,3760,2507
12,GUNEYDO?UANADOLU,3,EGE,2,Ad?yaman,41,?zmir,13699,180,8619,3939,225,144,157,65
12,GUNEYDO?UANADOLU,6,AKDEN?Z,2,Ad?yaman,42,Kahramanmara?,11674,538,9563,14043,98,0,101,380
12,GUNEYDO?UANADOLU,8,BATIKARADEN?Z,2,Ad?yaman,43,Karabük,752,167,1274,1056,0,0,24,25
12,GUNEYDO?UANADOLU,5,BATIANADOLU,2,Ad?yaman,44,Karaman,3414,3393,2913,5800,21,12,17,24
12,GUNEYDO?UANADOLU,10,KUZEYDO?UANADOLU,2,Ad?yaman,45,Kars,0,0,1499,0,0,0,23,27
12,GUNEYDO?UANADOLU,8,BATIKARADEN?Z,2,Ad?yaman,46,Kastamonu,752,167,1274,1056,0,0,21,47
12,GUNEYDO?UANADOLU,7,ORTAANADOLU,2,Ad?yaman,47,Kayseri,886,733,2352,1899,108,120,127,81
12,GUNEYDO?UANADOLU,12,GUNEYDO?UANADOLU,2,Ad?yaman,48,Kilis,0,0,0,0,24,11,22,22
12,GUNEYDO?UANADOLU,7,ORTAANADOLU,2,Ad?yaman,49,K?r?kkale,886,733,2352,1899,5,0,10,12
12,GUNEYDO?UANADOLU,2,BATIMARMARA,2,Ad?yaman,50,K?rklareli,1840,1257,1808,1426,24,47,6,69
12,GUNEYDO?UANADOLU,7,ORTAANADOLU,2,Ad?yaman,51,K?r?ehir,886,733,2352,1899,7,37,31,21
12,GUNEYDO?UANADOLU,4,DO?UMARMARA,2,Ad?yaman,52,Kocaeli,7023,2996,4086,5708,99,61,55,126
12,GUNEYDO?UANADOLU,5,BATIANADOLU,2,Ad?yaman,53,Konya,3414,3393,2913,5800,52,0,81,101
12,GUNEYDO?UANADOLU,3,EGE,2,Ad?yaman,54,Kütahya,13699,180,8619,3939,24,1,41,26
12,GUNEYDO?UANADOLU,11,ORTADO?UANADOLU,2,Ad?yaman,55,Malatya,452,1104,5462,1734,1218,567,794,494
12,GUNEYDO?UANADOLU,3,EGE,2,Ad?yaman,56,Manisa,13699,180,8619,3939,49,87,66,11
12,GUNEYDO?UANADOLU,12,GUNEYDO?UANADOLU,2,Ad?yaman,57,Mardin,0,0,0,0,0,34,0,0
12,GUNEYDO?UANADOLU,6,AKDEN?Z,2,Ad?yaman,58,Mersin,11674,538,9563,14043,311,359,268,424
12,GUNEYDO?UANADOLU,3,EGE,2,Ad?yaman,59,Mu?la,13699,180,8619,3939,103,3,57,81
12,GUNEYDO?UANADOLU,11,ORTADO?UANADOLU,2,Ad?yaman,60,Mu?,452,1104,5462,1734,0,13,0,0
12,GUNEYDO?UANADOLU,7,ORTAANADOLU,2,Ad?yaman,61,Nev?ehir,886,733,2352,1899,17,29,68,4
12,GUNEYDO?UANADOLU,7,ORTAANADOLU,2,Ad?yaman,62,Ni?de,886,733,2352,1899,61,8,26,23
12,GUNEYDO?UANADOLU,9,DO?UKARADEN?Z,2,Ad?yaman,63,Ordu,413,0,895,711,54,14,0,39
12,GUNEYDO?UANADOLU,6,AKDEN?Z,2,Ad?yaman,64,Osmaniye,11674,538,9563,14043,131,0,19,48
12,GUNEYDO?UANADOLU,9,DO?UKARADEN?Z,2,Ad?yaman,65,Rize,413,0,895,711,19,0,18,10
12,GUNEYDO?UANADOLU,4,DO?UMARMARA,2,Ad?yaman,66,Sakarya,7023,2996,4086,5708,11,22,2,0
12,GUNEYDO?UANADOLU,8,BATIKARADEN?Z,2,Ad?yaman,67,Samsun,752,167,1274,1056,0,21,21,71
12,GUNEYDO?UANADOLU,12,GUNEYDO?UANADOLU,2,Ad?yaman,68,?anl?urfa,0,0,0,0,0,64,0,0
12,GUNEYDO?UANADOLU,12,GUNEYDO?UANADOLU,2,Ad?yaman,69,Siirt,0,0,0,0,40,0,27,0
12,GUNEYDO?UANADOLU,8,BATIKARADEN?Z,2,Ad?yaman,70,Sinop,752,167,1274,1056,9,0,4,15
12,GUNEYDO?UANADOLU,12,GUNEYDO?UANADOLU,2,Ad?yaman,71,??rnak,0,0,0,0,21,46,0,0
12,GUNEYDO?UANADOLU,7,ORTAANADOLU,2,Ad?yaman,72,Sivas,886,733,2352,1899,33,54,58,9
12,GUNEYDO?UANADOLU,2,BATIMARMARA,2,Ad?yaman,73,Tekirda?,1840,1257,1808,1426,203,88,105,115
12,GUNEYDO?UANADOLU,8,BATIKARADEN?Z,2,Ad?yaman,74,Tokat,752,167,1274,1056,45,57,92,36
12,GUNEYDO?UANADOLU,9,DO?UKARADEN?Z,2,Ad?yaman,75,Trabzon,413,0,895,711,0,0,0,31
12,GUNEYDO?UANADOLU,11,ORTADO?UANADOLU,2,Ad?yaman,76,Tunceli,452,1104,5462,1734,0,29,23,38
12,GUNEYDO?UANADOLU,3,EGE,2,Ad?yaman,77,U?ak,13699,180,8619,3939,23,0,0,42
12,GUNEYDO?UANADOLU,11,ORTADO?UANADOLU,2,Ad?yaman,78,Van,452,1104,5462,1734,24,0,0,0
12,GUNEYDO?UANADOLU,4,DO?UMARMARA,2,Ad?yaman,79,Yalova,7023,2996,4086,5708,14,6,10,0
12,GUNEYDO?UANADOLU,7,ORTAANADOLU,2,Ad?yaman,80,Yozgat,886,733,2352,1899,20,19,27,46
12,GUNEYDO?UANADOLU,8,BATIKARADEN?Z,2,Ad?yaman,81,Zonguldak,752,167,1274,1056,0,0,14,24
3,EGE,6,AKDEN?Z,3,Afyonkarahisar,1,Adana,0,2491,0,0,0,75,0,0
3,EGE,12,GUNEYDO?UANADOLU,3,Afyonkarahisar,2,Ad?yaman,0,0,0,0,7,2,0,0
3,EGE,3,EGE,3,Afyonkarahisar,3,Afyonkarahisar,0,0,0,0,0,0,0,0
3,EGE,10,KUZEYDO?UANADOLU,3,Afyonkarahisar,4,A?r?,0,0,0,0,0,0,0,0
3,EGE,7,ORTAANADOLU,3,Afyonkarahisar,5,Aksaray,0,0,0,0,52,0,0,0
3,EGE,8,BATIKARADEN?Z,3,Afyonkarahisar,6,Amasya,0,0,0,0,0,12,0,8
3,EGE,5,BATIANADOLU,3,Afyonkarahisar,7,Ankara,261,0,0,2891,207,562,0,1844
3,EGE,6,AKDEN?Z,3,Afyonkarahisar,8,Antalya,0,2491,0,0,1209,855,778,796
3,EGE,10,KUZEYDO?UANADOLU,3,Afyonkarahisar,9,Ardahan,0,0,0,0,9,0,14,0
3,EGE,9,DO?UKARADEN?Z,3,Afyonkarahisar,10,Artvin,0,0,0,0,0,4,0,15
3,EGE,3,EGE,3,Afyonkarahisar,11,Ayd?n,0,0,0,0,226,84,0,268
3,EGE,2,BATIMARMARA,3,Afyonkarahisar,12,Bal?kesir,516,0,0,786,133,96,0,87
3,EGE,8,BATIKARADEN?Z,3,Afyonkarahisar,13,Bart?n,0,0,0,0,0,2,5,9
3,EGE,12,GUNEYDO?UANADOLU,3,Afyonkarahisar,14,Batman,0,0,0,0,0,0,0,0
3,EGE,10,KUZEYDO?UANADOLU,3,Afyonkarahisar,15,Bayburt,0,0,0,0,0,0,1,0
3,EGE,4,DO?UMARMARA,3,Afyonkarahisar,16,Bilecik,6848,884,0,1216,68,19,0,57
3,EGE,11,ORTADO?UANADOLU,3,Afyonkarahisar,17,Bingöl,0,0,0,0,0,0,1,0
3,EGE,11,ORTADO?UANADOLU,3,Afyonkarahisar,18,Bitlis,0,0,0,0,0,8,0,0
3,EGE,4,DO?UMARMARA,3,Afyonkarahisar,19,Bolu,6848,884,0,1216,0,3,5,0
3,EGE,6,AKDEN?Z,3,Afyonkarahisar,20,Burdur,0,2491,0,0,42,108,108,91
3,EGE,4,DO?UMARMARA,3,Afyonkarahisar,21,Bursa,6848,884,0,1216,333,336,0,63
3,EGE,2,BATIMARMARA,3,Afyonkarahisar,22,Çanakkale,516,0,0,786,50,64,15,15
3,EGE,8,BATIKARADEN?Z,3,Afyonkarahisar,23,Çank?r?,0,0,0,0,0,16,0,0
3,EGE,8,BATIKARADEN?Z,3,Afyonkarahisar,24,Çorum,0,0,0,0,4,0,0,0
3,EGE,3,EGE,3,Afyonkarahisar,25,Denizli,0,0,0,0,2236,565,305,1120
3,EGE,12,GUNEYDO?UANADOLU,3,Afyonkarahisar,26,Diyarbak?r,0,0,0,0,0,2,0,0
3,EGE,4,DO?UMARMARA,3,Afyonkarahisar,27,Düzce,6848,884,0,1216,0,52,0,0
3,EGE,2,BATIMARMARA,3,Afyonkarahisar,28,Edirne,516,0,0,786,0,19,0,40
3,EGE,11,ORTADO?UANADOLU,3,Afyonkarahisar,29,Elaz??,0,0,0,0,0,0,0,0
3,EGE,10,KUZEYDO?UANADOLU,3,Afyonkarahisar,30,Erzincan,0,0,0,0,16,9,0,0
3,EGE,10,KUZEYDO?UANADOLU,3,Afyonkarahisar,31,Erzurum,0,0,0,0,0,43,0,0
3,EGE,4,DO?UMARMARA,3,Afyonkarahisar,32,Eski?ehir,6848,884,0,1216,1677,0,419,1142
3,EGE,12,GUNEYDO?UANADOLU,3,Afyonkarahisar,33,Gaziantep,0,0,0,0,28,33,0,1
3,EGE,9,DO?UKARADEN?Z,3,Afyonkarahisar,34,Giresun,0,0,0,0,22,4,0,0
3,EGE,9,DO?UKARADEN?Z,3,Afyonkarahisar,35,Gümü?hane,0,0,0,0,0,18,4,13
3,EGE,11,ORTADO?UANADOLU,3,Afyonkarahisar,36,Hakkari,0,0,0,0,35,0,0,18
3,EGE,6,AKDEN?Z,3,Afyonkarahisar,37,Hatay,0,2491,0,0,19,54,0,0
3,EGE,10,KUZEYDO?UANADOLU,3,Afyonkarahisar,38,I?d?r,0,0,0,0,0,4,0,0
3,EGE,6,AKDEN?Z,3,Afyonkarahisar,39,Isparta,0,2491,0,0,242,146,304,197
3,EGE,1,?STANBUL,3,Afyonkarahisar,40,?stanbul,0,8259,2929,0,0,1062,0,438
3,EGE,3,EGE,3,Afyonkarahisar,41,?zmir,0,0,0,0,654,731,0,827
3,EGE,6,AKDEN?Z,3,Afyonkarahisar,42,Kahramanmara?,0,2491,0,0,0,18,0,1
3,EGE,8,BATIKARADEN?Z,3,Afyonkarahisar,43,Karabük,0,0,0,0,17,0,25,0
3,EGE,5,BATIANADOLU,3,Afyonkarahisar,44,Karaman,261,0,0,2891,0,0,0,0
3,EGE,10,KUZEYDO?UANADOLU,3,Afyonkarahisar,45,Kars,0,0,0,0,0,0,0,0
3,EGE,8,BATIKARADEN?Z,3,Afyonkarahisar,46,Kastamonu,0,0,0,0,30,23,0,0
3,EGE,7,ORTAANADOLU,3,Afyonkarahisar,47,Kayseri,0,0,0,0,16,63,0,17
3,EGE,12,GUNEYDO?UANADOLU,3,Afyonkarahisar,48,Kilis,0,0,0,0,0,13,2,10
3,EGE,7,ORTAANADOLU,3,Afyonkarahisar,49,K?r?kkale,0,0,0,0,0,8,0,21
3,EGE,2,BATIMARMARA,3,Afyonkarahisar,50,K?rklareli,516,0,0,786,24,27,6,0
3,EGE,7,ORTAANADOLU,3,Afyonkarahisar,51,K?r?ehir,0,0,0,0,0,25,0,0
3,EGE,4,DO?UMARMARA,3,Afyonkarahisar,52,Kocaeli,6848,884,0,1216,481,256,0,197
3,EGE,5,BATIANADOLU,3,Afyonkarahisar,53,Konya,261,0,0,2891,0,106,0,1412
3,EGE,3,EGE,3,Afyonkarahisar,54,Kütahya,0,0,0,0,57,79,59,2
3,EGE,11,ORTADO?UANADOLU,3,Afyonkarahisar,55,Malatya,0,0,0,0,0,0,0,0
3,EGE,3,EGE,3,Afyonkarahisar,56,Manisa,0,0,0,0,140,7,0,130
3,EGE,12,GUNEYDO?UANADOLU,3,Afyonkarahisar,57,Mardin,0,0,0,0,0,2,0,0
3,EGE,6,AKDEN?Z,3,Afyonkarahisar,58,Mersin,0,2491,0,0,60,117,0,53
3,EGE,3,EGE,3,Afyonkarahisar,59,Mu?la,0,0,0,0,142,124,0,98
3,EGE,11,ORTADO?UANADOLU,3,Afyonkarahisar,60,Mu?,0,0,0,0,0,0,0,0
3,EGE,7,ORTAANADOLU,3,Afyonkarahisar,61,Nev?ehir,0,0,0,0,9,13,17,0
3,EGE,7,ORTAANADOLU,3,Afyonkarahisar,62,Ni?de,0,0,0,0,0,0,0,0
3,EGE,9,DO?UKARADEN?Z,3,Afyonkarahisar,63,Ordu,0,0,0,0,0,13,0,0
3,EGE,6,AKDEN?Z,3,Afyonkarahisar,64,Osmaniye,0,2491,0,0,16,0,0,39
3,EGE,9,DO?UKARADEN?Z,3,Afyonkarahisar,65,Rize,0,0,0,0,0,29,0,0
3,EGE,4,DO?UMARMARA,3,Afyonkarahisar,66,Sakarya,6848,884,0,1216,70,76,0,0
3,EGE,8,BATIKARADEN?Z,3,Afyonkarahisar,67,Samsun,0,0,0,0,0,9,0,0
3,EGE,12,GUNEYDO?UANADOLU,3,Afyonkarahisar,68,?anl?urfa,0,0,0,0,0,0,0,0
3,EGE,12,GUNEYDO?UANADOLU,3,Afyonkarahisar,69,Siirt,0,0,0,0,21,0,0,0
3,EGE,8,BATIKARADEN?Z,3,Afyonkarahisar,70,Sinop,0,0,0,0,2,9,0,0
3,EGE,12,GUNEYDO?UANADOLU,3,Afyonkarahisar,71,??rnak,0,0,0,0,11,0,2,27
3,EGE,7,ORTAANADOLU,3,Afyonkarahisar,72,Sivas,0,0,0,0,0,40,4,0
3,EGE,2,BATIMARMARA,3,Afyonkarahisar,73,Tekirda?,516,0,0,786,58,21,0,73
